station_code,service_area_id
OFK3,4b1373ef-71d3-4239-98e1-4d7fafc93877
OFK3,4b1373ef-71d3-4239-98e1-4d7fafc93877
OFK3,4b1373ef-71d3-4239-98e1-4d7fafc93877
OFK4,cd5dcc48-6dba-409e-9173-5405dcd56c1f
OFK4,cd5dcc48-6dba-409e-9173-5405dcd56c1f
OFK5,41cf3aa7-3445-4991-bfad-901aefb5ac2e
OFK5,41cf3aa7-3445-4991-bfad-901aefb5ac2e
OFK6,3097c9ab-3a0b-481e-af9e-cb26b58f3975
OFK6,3097c9ab-3a0b-481e-af9e-cb26b58f3975
OFK7,241fed0e-ec48-4c01-9a62-885a76306f49
OFK7,241fed0e-ec48-4c01-9a62-885a76306f49
DFK3,a0efac5b-62cc-4851-bd36-916d60cf28eb
OHRE,ceaaab69-94e0-44bc-908c-98b54c49413f
DFK4,cfcc42ac-afb0-4d8b-b3d3-3f394256a1b9
DFK4,cfcc42ac-afb0-4d8b-b3d3-3f394256a1b9
DFK4,cfcc42ac-afb0-4d8b-b3d3-3f394256a1b9
DFK5,e0de3453-89ca-4961-8f74-5980f5579fbf
DFK5,e0de3453-89ca-4961-8f74-5980f5579fbf
DFK5,e0de3453-89ca-4961-8f74-5980f5579fbf
DFK5,e0de3453-89ca-4961-8f74-5980f5579fbf
OFK8,9c3143b2-9d73-45e4-8f4a-a77f9598d078
OFK8,9c3143b2-9d73-45e4-8f4a-a77f9598d078
OFK9,96029db4-7254-4aa8-938c-a916d70615ae
OFK9,96029db4-7254-4aa8-938c-a916d70615ae
OFK9,96029db4-7254-4aa8-938c-a916d70615ae
DHR1,9c92f3b3-b26d-437e-bb2f-0bc59d516930
DHR1,9c92f3b3-b26d-437e-bb2f-0bc59d516930
DHR1,9c92f3b3-b26d-437e-bb2f-0bc59d516930
DHR1,9c92f3b3-b26d-437e-bb2f-0bc59d516930
OHR4,f87fbb74-526a-4bd4-8752-208dd9d22edb
OHR4,f87fbb74-526a-4bd4-8752-208dd9d22edb
OHR6,0ef37ed0-1931-4211-80c2-dbf1da80752a
OHR6,0ef37ed0-1931-4211-80c2-dbf1da80752a
OHR7,e87e511d-7322-4c98-9696-d87625272033
OHR7,e87e511d-7322-4c98-9696-d87625272033
DHR2,f4807e4a-e5fa-4332-9f5c-3be7961c1e05
DHR2,f4807e4a-e5fa-4332-9f5c-3be7961c1e05
DHR2,f4807e4a-e5fa-4332-9f5c-3be7961c1e05
DHR2,f4807e4a-e5fa-4332-9f5c-3be7961c1e05
DHR2,f4807e4a-e5fa-4332-9f5c-3be7961c1e05
OHR5,9d843565-9ed4-4ad5-9937-351ab940f21e
OHR5,9d843565-9ed4-4ad5-9937-351ab940f21e
JAG1,fb5f7b17-b363-4293-812a-790ce3d0c81b
JAG1,fb5f7b17-b363-4293-812a-790ce3d0c81b
JKB7,bda61e8b-593b-4d82-b06a-74631b2de0b8
JKB7,bda61e8b-593b-4d82-b06a-74631b2de0b8
JLB9,ec5c4c63-614a-478e-8860-21e95b79a195
JLB9,ec5c4c63-614a-478e-8860-21e95b79a195
JLC2,4b7b0cbc-a5be-44ff-8983-f1aad359a2b1
JLC2,4b7b0cbc-a5be-44ff-8983-f1aad359a2b1
JLC3,2547c690-4b46-4e07-8c6f-4a4d559f34c5
JLC3,2547c690-4b46-4e07-8c6f-4a4d559f34c5
JLC5,d876261a-84b4-41f1-aa4b-e55cd43de0d1
JLC5,d876261a-84b4-41f1-aa4b-e55cd43de0d1
JLE4,8251c561-b077-4a61-b1bc-b4372542f95c
JLE4,8251c561-b077-4a61-b1bc-b4372542f95c
JLE5,a54db9a3-9906-46d4-9ac2-b2a5cb22ddce
JLE5,a54db9a3-9906-46d4-9ac2-b2a5cb22ddce
JLE7,4103f386-ae0f-4dd8-ac7f-3cfc67c8a327
JLE7,4103f386-ae0f-4dd8-ac7f-3cfc67c8a327
JLF3,71b8b006-8e5d-4149-b745-451ef7e7c02b
JLF3,71b8b006-8e5d-4149-b745-451ef7e7c02b
JMA1,3a58ac61-870f-41e7-8f21-a30499f303e3
JMA1,3a58ac61-870f-41e7-8f21-a30499f303e3
JMA3,cda79656-1068-4cdc-85e2-4783a5497f3b
JMA3,cda79656-1068-4cdc-85e2-4783a5497f3b
MFK1,8e74ea47-3eea-4efb-a394-2cc33aa8cb74
MFK1,8e74ea47-3eea-4efb-a394-2cc33aa8cb74
MFK2,7ba1b7d4-0fc3-437f-b7e6-71e268691f65
MFK2,7ba1b7d4-0fc3-437f-b7e6-71e268691f65
MFK2,7ba1b7d4-0fc3-437f-b7e6-71e268691f65
MFK3,5027a3e7-64db-4936-b46e-9899f8a9092d
MFK3,5027a3e7-64db-4936-b46e-9899f8a9092d
DEJ7,2b96ce36-baba-4be3-9708-0103b5055907
DEJ7,2b96ce36-baba-4be3-9708-0103b5055907
DEJ7,2b96ce36-baba-4be3-9708-0103b5055907
DEJ7,2b96ce36-baba-4be3-9708-0103b5055907
DEJ7,2b96ce36-baba-4be3-9708-0103b5055907
DEJ7,2b96ce36-baba-4be3-9708-0103b5055907
DEJ7,2b96ce36-baba-4be3-9708-0103b5055907
DEJ7,2b96ce36-baba-4be3-9708-0103b5055907
DEJ7,2b96ce36-baba-4be3-9708-0103b5055907
OEJM,90ca5176-693a-4603-903d-4436f38cc663
OEJM,90ca5176-693a-4603-903d-4436f38cc663
OEJY,870fe0c6-5011-4f4b-ba28-cd71b44cca17
OEJY,870fe0c6-5011-4f4b-ba28-cd71b44cca17
OEJY,870fe0c6-5011-4f4b-ba28-cd71b44cca17
PTKW,a08d35cf-4369-4bd1-94e7-e953c06ea066
PTKW,a08d35cf-4369-4bd1-94e7-e953c06ea066
DHK1,f1e542dd-2abf-44c9-927e-56c9a17bd6f1
DHK1,f1e542dd-2abf-44c9-927e-56c9a17bd6f1
DHK1,f1e542dd-2abf-44c9-927e-56c9a17bd6f1
DHK1,f1e542dd-2abf-44c9-927e-56c9a17bd6f1
DHK1,f1e542dd-2abf-44c9-927e-56c9a17bd6f1
DHK1,f1e542dd-2abf-44c9-927e-56c9a17bd6f1
OHK1,3baba50d-9d9c-44a0-8adb-4667c6f2439b
OHK1,3baba50d-9d9c-44a0-8adb-4667c6f2439b
OHK2,79aa660b-2101-47e4-89cb-a636dcaf81ff
OHK2,79aa660b-2101-47e4-89cb-a636dcaf81ff
DMG1,d23763e2-be09-41ba-82a0-dca9ae9a640e
DMG1,d23763e2-be09-41ba-82a0-dca9ae9a640e
DMG1,d23763e2-be09-41ba-82a0-dca9ae9a640e
OMG2,d7db73da-54dd-4645-aed5-b3f505db9225
OMG2,d7db73da-54dd-4645-aed5-b3f505db9225
OMG6,c93b643e-3b0f-4b15-8c31-a0a08d841f11
OMG6,c93b643e-3b0f-4b15-8c31-a0a08d841f11
DMG3,4739f582-00c4-4a88-8da5-6410e95f137e
DMG3,4739f582-00c4-4a88-8da5-6410e95f137e
DMG3,4739f582-00c4-4a88-8da5-6410e95f137e
DMG3,4739f582-00c4-4a88-8da5-6410e95f137e
OMG3,cc0e564e-0a40-4c1d-bc72-8c6dc9ac3f25
OMG3,cc0e564e-0a40-4c1d-bc72-8c6dc9ac3f25
OMG4,24c3b04e-29e7-4a72-ad86-e92574bb6766
OMG4,24c3b04e-29e7-4a72-ad86-e92574bb6766
JKA1,823b0343-2ec3-4c17-9281-8d629971eb62
JKA1,823b0343-2ec3-4c17-9281-8d629971eb62
JKA2,a40af997-1d2b-4252-af40-0b944246497d
JKA2,a40af997-1d2b-4252-af40-0b944246497d
JKA3,470fece0-1837-411c-b506-d6f317ac1d8d
JKA3,470fece0-1837-411c-b506-d6f317ac1d8d
JLC9,ff638af1-2524-4b1e-9bff-9285baf9bd57
JLC9,ff638af1-2524-4b1e-9bff-9285baf9bd57
JLD1,80e79bfd-75f3-4ac1-8885-908499427d28
JLD1,80e79bfd-75f3-4ac1-8885-908499427d28
JLF1,391817c2-af3a-4881-85ae-6d17290de137
JLF1,391817c2-af3a-4881-85ae-6d17290de137
JLF6,93a608be-fe75-48b2-8cdf-a87e0aa20066
JLF6,93a608be-fe75-48b2-8cdf-a87e0aa20066
MMG1,522f5c9e-03c8-432c-8bd3-248ee905035e
MMG1,522f5c9e-03c8-432c-8bd3-248ee905035e
MMG2,11e21a84-b910-4b58-a56a-196cb942b4fa
MMG2,11e21a84-b910-4b58-a56a-196cb942b4fa
MMG3,27768c1f-7451-4c57-a5bb-bf5634f8e90c
MMG3,27768c1f-7451-4c57-a5bb-bf5634f8e90c
MMG4,a7f4f04a-adfa-4afd-8b9f-7858067978e0
MMG4,a7f4f04a-adfa-4afd-8b9f-7858067978e0
DCJ5,db031f70-ea25-4fce-bda0-a619601fa7f5
DCJ5,db031f70-ea25-4fce-bda0-a619601fa7f5
DCJ5,db031f70-ea25-4fce-bda0-a619601fa7f5
DCJ5,db031f70-ea25-4fce-bda0-a619601fa7f5
OCJ8,4ff15d30-941e-4046-8db0-99cd5fe84f1d
OCJ8,4ff15d30-941e-4046-8db0-99cd5fe84f1d
PCJ3,7c179644-2819-4b6f-8460-8e052f3818cb
PCJ3,7c179644-2819-4b6f-8460-8e052f3818cb
DEJ1,12dff135-eddb-4dea-af32-c2c336f0dd1f
DEJ1,12dff135-eddb-4dea-af32-c2c336f0dd1f
DEJ1,12dff135-eddb-4dea-af32-c2c336f0dd1f
DEJ1,12dff135-eddb-4dea-af32-c2c336f0dd1f
DEJ1,12dff135-eddb-4dea-af32-c2c336f0dd1f
DEJ1,12dff135-eddb-4dea-af32-c2c336f0dd1f
DEJ1,12dff135-eddb-4dea-af32-c2c336f0dd1f
DEJ1,12dff135-eddb-4dea-af32-c2c336f0dd1f
DEJ1,12dff135-eddb-4dea-af32-c2c336f0dd1f
DEJ1,12dff135-eddb-4dea-af32-c2c336f0dd1f
OTKN,efbcb1d1-04c8-4ebf-ac90-da0c0c4aa92a
OTKN,efbcb1d1-04c8-4ebf-ac90-da0c0c4aa92a
OTKN,efbcb1d1-04c8-4ebf-ac90-da0c0c4aa92a
OTKN,efbcb1d1-04c8-4ebf-ac90-da0c0c4aa92a
OTKN,efbcb1d1-04c8-4ebf-ac90-da0c0c4aa92a
OTKN,efbcb1d1-04c8-4ebf-ac90-da0c0c4aa92a
PTKL,1f34e182-43ae-420b-9b98-bebdfd7904bb
PTKL,1f34e182-43ae-420b-9b98-bebdfd7904bb
DEJ2,098c0bcc-fc72-4759-afff-ce288fc5bd75
DEJ2,098c0bcc-fc72-4759-afff-ce288fc5bd75
DEJ2,098c0bcc-fc72-4759-afff-ce288fc5bd75
DEJ2,098c0bcc-fc72-4759-afff-ce288fc5bd75
DEJ2,098c0bcc-fc72-4759-afff-ce288fc5bd75
OEJ4,41ac8f29-38de-41aa-96d7-e4dd81e7ee18
OEJ4,41ac8f29-38de-41aa-96d7-e4dd81e7ee18
OEJ9,f731fad6-9a80-4505-90aa-ff64f465201f
OEJ9,f731fad6-9a80-4505-90aa-ff64f465201f
OEJ9,f731fad6-9a80-4505-90aa-ff64f465201f
OEJS,e08194d9-3b20-4e8d-9ac4-fb2ee67774f8
OEJS,e08194d9-3b20-4e8d-9ac4-fb2ee67774f8
DEJ4,c602037f-bc42-4022-a6c4-3a9726d28b8c
DEJ4,c602037f-bc42-4022-a6c4-3a9726d28b8c
DEJ4,c602037f-bc42-4022-a6c4-3a9726d28b8c
DEJ4,c602037f-bc42-4022-a6c4-3a9726d28b8c
DEJ4,c602037f-bc42-4022-a6c4-3a9726d28b8c
DEJ4,c602037f-bc42-4022-a6c4-3a9726d28b8c
PEJ8,35dd3fdb-e7c5-4fae-918d-1fcbd3ac43de
PEJ8,35dd3fdb-e7c5-4fae-918d-1fcbd3ac43de
PEJ8,35dd3fdb-e7c5-4fae-918d-1fcbd3ac43de
PTK7,2593cc94-3b8f-494c-acb2-ae101a5367c4
PTK7,2593cc94-3b8f-494c-acb2-ae101a5367c4
PTK7,2593cc94-3b8f-494c-acb2-ae101a5367c4
PTK7,2593cc94-3b8f-494c-acb2-ae101a5367c4
JAE8,ba94e152-90de-49fd-8623-5e97b202200c
JAE8,ba94e152-90de-49fd-8623-5e97b202200c
JLB1,c76a63a2-418c-4d5b-963d-e229226edc9d
JLB1,c76a63a2-418c-4d5b-963d-e229226edc9d
JLB8,49c51e9e-60ef-437f-9f2d-8b02a860bc72
JLB8,49c51e9e-60ef-437f-9f2d-8b02a860bc72
JLE3,40ed7c89-dfa4-4beb-832c-13bca8f04e9c
JLE3,40ed7c89-dfa4-4beb-832c-13bca8f04e9c
JLE6,9ff2f4d5-512f-4645-8428-dc7ecdf0e4b1
JLE6,9ff2f4d5-512f-4645-8428-dc7ecdf0e4b1
MCJ3,9fd10d82-7cbd-44cd-b303-1834a41a3c09
MCJ3,9fd10d82-7cbd-44cd-b303-1834a41a3c09
MCJ4,901399df-d23b-4ad8-a5fd-e65fdccd4225
MCJ4,901399df-d23b-4ad8-a5fd-e65fdccd4225
VKI1,0d793b93-52d8-4f61-8369-256e68b5d5f0
DEJ3,87d1b9f0-9baf-468e-8c29-5082739a84b4
DEJ3,87d1b9f0-9baf-468e-8c29-5082739a84b4
DEJ3,87d1b9f0-9baf-468e-8c29-5082739a84b4
DEJ3,87d1b9f0-9baf-468e-8c29-5082739a84b4
DEJ3,87d1b9f0-9baf-468e-8c29-5082739a84b4
DEJ3,87d1b9f0-9baf-468e-8c29-5082739a84b4
OEJE,1068b140-7b4c-43e3-b2c8-a5e5e22c7697
OEJE,1068b140-7b4c-43e3-b2c8-a5e5e22c7697
OEJE,1068b140-7b4c-43e3-b2c8-a5e5e22c7697
OEJE,1068b140-7b4c-43e3-b2c8-a5e5e22c7697
DKJ3,4026ab3e-84be-426c-a4fb-e009fa0cb698
DKJ3,4026ab3e-84be-426c-a4fb-e009fa0cb698
DKJ3,4026ab3e-84be-426c-a4fb-e009fa0cb698
DKJ3,4026ab3e-84be-426c-a4fb-e009fa0cb698
DKJ4,6b95cc4c-9689-4369-b821-ed1cbd66adf2
DKJ4,6b95cc4c-9689-4369-b821-ed1cbd66adf2
DKJ4,6b95cc4c-9689-4369-b821-ed1cbd66adf2
DKJ4,6b95cc4c-9689-4369-b821-ed1cbd66adf2
DKJ4,6b95cc4c-9689-4369-b821-ed1cbd66adf2
PEJ7,c667b799-492d-4600-8a15-45495d62d097
PEJ7,c667b799-492d-4600-8a15-45495d62d097
PEJA,2fcbfe03-ffa5-4ef0-bbd7-19241c14776a
PEJA,2fcbfe03-ffa5-4ef0-bbd7-19241c14776a
JBF4,9e8327d8-e7dd-4f7b-a417-dcdadd47f70a
JBF4,9e8327d8-e7dd-4f7b-a417-dcdadd47f70a
JKB1,8f5394a9-c33f-48bb-9681-1a18002e586a
JKB1,8f5394a9-c33f-48bb-9681-1a18002e586a
JKB2,ef9ae5d1-6664-4a83-a9af-d18ce36703f5
JKB2,ef9ae5d1-6664-4a83-a9af-d18ce36703f5
JLC8,4f29aee9-0620-4c6c-8ec6-c881bf9e2c98
JLC8,4f29aee9-0620-4c6c-8ec6-c881bf9e2c98
JLD6,0c757662-ae86-46a9-a516-fda1da7ac738
JLD6,0c757662-ae86-46a9-a516-fda1da7ac738
JLD7,81f67534-5398-4bb9-be61-eb89459bb69b
JLD7,81f67534-5398-4bb9-be61-eb89459bb69b
MCB1,ec5b8c5a-90df-444f-b977-b828f9d8351b
MCB1,ec5b8c5a-90df-444f-b977-b828f9d8351b
MCJ5,3fb526e4-f09e-4934-aad3-74b9fe161c80
MCJ5,3fb526e4-f09e-4934-aad3-74b9fe161c80
MCJ5,3fb526e4-f09e-4934-aad3-74b9fe161c80
MCJ9,5f9f0ce8-b940-479d-bf84-30c0fc928038
MCJ9,5f9f0ce8-b940-479d-bf84-30c0fc928038
UJF1,e1d308d9-aa31-4c3c-a98e-4162a1b7ee71
UJF2,add7eff5-04a2-4eb9-a88b-601154750228
